,Ticker,PreCovidMedianPrice,PreCovidMeanPrice,CovidMinPrice,CurrentPrice,PriceDipPercent,PriceRecoveryPercent,RemainingDipPercent
2089,DSKE,2.95,2.89,0.86,5.71,70.35,167.9,-97.55
2913,TEAM,123.03,123.64,120.57,244.38,2.48,100.14,-97.65
242,BYD,27.35,27.5,7.84,54.6,71.5,170.01,-98.51
1139,VBLT,1.25,1.24,0.96,2.46,22.46,121.16,-98.71
2317,ROCK,50.95,48.86,31.45,97.12,35.63,134.41,-98.79
752,NBSE,5.65,5.86,4.77,11.66,18.61,117.56,-98.95
3151,LGND,105.84,104.56,63.37,208.23,39.39,138.54,-99.15
119,AXSM,25.81,37.64,41.2,75.27,-9.46,90.52,-99.99
1607,INMD,31.66,34.85,14.86,69.73,57.36,157.43,-100.07
799,GRBK,10.7,10.74,5.91,21.49,44.96,145.08,-100.12
269,BSIG,9.86,9.83,3.73,19.7,62.07,162.39,-100.32
1497,BBBY,13.57,13.11,3.56,26.27,72.85,173.19,-100.34
2168,PFSI,31.52,32.06,16.9,64.34,47.29,147.97,-100.68
1012,VSTM,1.25,1.22,1.11,2.45,9.03,109.83,-100.8
3059,MIRM,9.16,10.63,9.38,21.35,11.74,112.63,-100.89
2496,EPAM,189.95,194.22,160.13,390.33,17.55,118.53,-100.98
1026,RVNC,15.33,14.9,12.46,29.97,16.39,117.5,-101.11
3222,CRL,135.12,137.55,98.9,276.65,28.1,129.22,-101.12
2493,SNPS,137.14,137.46,108.48,276.48,21.08,122.22,-101.14
425,SITE,86.7,82.9,57.19,166.99,31.01,132.45,-101.44
1782,VEEV,146.68,147.62,120.93,297.57,18.08,119.66,-101.58
237,RCII,25.9,26.06,12.07,52.68,53.68,155.83,-102.15
1501,ENTG,47.63,47.77,39.03,96.7,18.3,120.71,-102.41
2101,WST,146.18,145.36,128.96,294.46,11.28,113.85,-102.57
439,TENX,1.22,1.24,0.45,2.51,63.64,166.44,-102.79
589,IFRX,2.77,2.91,2.65,5.91,9.03,111.91,-102.89
2950,ISDR,10.86,11.07,8.65,22.5,21.87,125.1,-103.24
2956,XOMA,20.3,21.64,15.11,43.99,30.17,133.47,-103.3
2816,ADMP,0.71,0.71,0.33,1.45,53.69,157.17,-103.48
2539,DTSS,2.03,1.88,1.49,3.82,20.61,124.14,-103.53
1706,PTC,69.6,70.2,48.45,142.92,30.98,134.58,-103.6
655,ALBO,20.28,21.03,11.67,42.85,44.5,148.28,-103.78
1617,MRVL,25.15,25.3,17.25,51.6,31.81,135.79,-103.98
2109,ARAY,2.8,2.81,1.35,5.74,51.99,156.13,-104.14
2723,MMSI,29.29,29.06,25.94,59.36,10.72,115.02,-104.3
2883,ISEE,3.0,3.05,2.83,6.24,7.22,111.79,-104.56
3253,THO,63.77,61.4,34.61,125.66,43.64,148.28,-104.64
1092,RLGY,8.83,8.38,2.29,17.16,72.69,177.35,-104.66
2218,PI,31.85,31.53,12.68,64.65,59.78,164.84,-105.06
172,IEC,6.93,7.43,5.03,15.25,32.35,137.46,-105.11
2073,RMNI,4.0,4.16,3.11,8.53,25.21,130.34,-105.13
182,CDNS,66.88,67.07,54.32,137.58,19.01,124.15,-105.14
818,IMMR,7.68,7.65,4.43,15.7,42.11,147.27,-105.15
3249,VRT,10.25,10.38,5.57,21.31,46.35,151.61,-105.26
2061,BRKS,40.98,40.9,22.69,84.0,44.53,149.89,-105.36
1114,DECK,158.03,155.82,91.16,320.2,41.5,146.99,-105.49
1811,AMBA,56.71,57.34,37.46,117.87,34.67,140.24,-105.57
1505,TYME,1.25,1.28,0.87,2.63,32.14,137.74,-105.6
315,CGC,20.35,21.33,9.73,43.87,54.37,160.09,-105.72
1680,UEC,0.97,0.97,0.38,2.0,60.86,166.85,-105.99
3240,GLDG,0.87,0.87,0.74,1.79,14.79,120.9,-106.11
2263,PBI,4.51,4.52,1.84,9.32,59.3,165.47,-106.17
3324,LRCX,264.82,258.24,187.89,532.78,27.24,133.56,-106.31
302,XL,9.87,9.87,9.6,20.4,2.77,109.38,-106.61
3132,NBY,0.59,0.6,0.29,1.23,51.27,157.97,-106.7
746,TGH,9.89,9.85,6.51,20.46,33.93,141.58,-107.66
108,TER,62.54,62.13,44.29,129.09,28.71,136.49,-107.78
2207,CCS,28.66,29.26,10.35,60.81,64.63,172.45,-107.82
753,ATHX,1.33,1.33,1.17,2.77,12.21,120.06,-107.85
1405,EMKR,3.04,3.01,1.46,6.27,51.56,159.59,-108.03
1696,AYRO,3.2,3.46,1.9,7.21,45.15,153.29,-108.13
458,CHCI,2.03,2.03,1.27,4.22,37.29,145.67,-108.38
2475,ZYXI,9.39,9.58,8.35,19.99,12.83,121.51,-108.68
529,PSTI,3.68,3.7,2.89,7.74,21.98,130.94,-108.96
3217,JYNT,18.21,18.19,8.14,38.04,55.26,164.34,-109.08
2537,FLXS,16.65,17.09,8.02,35.74,53.07,162.21,-109.14
1675,CMCL,7.85,7.65,6.67,16.01,12.77,122.14,-109.37
2887,DZSI,7.86,8.48,3.2,17.75,62.24,171.67,-109.42
320,VRNT,23.91,24.19,17.2,50.73,28.89,138.64,-109.75
396,NDRA,1.1,1.19,0.63,2.5,47.13,156.93,-109.79
1487,SPSC,53.29,51.89,31.94,108.94,38.45,148.39,-109.95
1163,SAIA,93.79,94.22,64.18,198.02,31.88,142.06,-110.18
2799,AMED,136.46,145.06,137.21,305.02,5.41,115.68,-110.27
717,ZEN,74.65,73.95,54.74,155.97,25.97,136.9,-110.92
2346,ESCA,10.92,10.82,4.75,22.89,56.11,167.62,-111.51
1662,FPAY,1.64,1.71,0.98,3.62,42.71,154.33,-111.62
1575,AAWW,25.3,25.32,16.42,53.59,35.14,146.83,-111.69
1478,VTGN,1.03,0.89,0.32,1.89,64.16,175.85,-111.69
1164,THCB,9.9,9.91,9.51,21.0,4.01,115.97,-111.96
2896,KBSF,2.15,2.19,1.22,4.65,44.39,156.35,-111.96
1941,AXNX,25.26,25.62,16.44,54.3,35.82,147.8,-111.98
1896,LIFE,3.75,3.8,2.17,8.06,42.84,155.14,-112.29
1746,SYBX,2.25,2.3,1.39,4.9,39.64,152.42,-112.78
697,AZRX,0.75,0.79,0.5,1.69,37.05,149.83,-112.78
911,RILY,25.05,25.66,14.62,54.64,43.02,155.97,-112.95
1151,AVYA,12.33,12.12,6.59,25.83,45.62,158.76,-113.13
1168,FOCS,23.77,24.93,13.88,53.16,44.33,157.54,-113.2
340,CLXT,5.11,5.42,2.48,11.56,54.26,167.48,-113.22
127,FORM,21.83,21.67,16.66,46.25,23.12,136.55,-113.42
2554,SWN,2.05,2.07,1.26,4.42,39.12,152.68,-113.56
1259,ALDX,5.75,5.71,1.62,12.24,71.65,185.87,-114.22
1367,REZI,11.91,12.15,3.94,26.05,67.56,182.04,-114.48
1361,ESTC,76.41,76.92,44.12,165.0,42.64,157.15,-114.51
451,ICCC,5.2,5.22,3.79,11.2,27.41,141.93,-114.52
2782,AFMD,2.8,2.8,1.44,6.0,48.49,163.1,-114.61
2236,MGNX,10.78,10.71,4.28,22.98,60.02,174.66,-114.64
1283,VCRA,21.77,22.46,17.77,48.47,20.89,136.66,-115.77
2004,FOXF,64.4,64.79,36.15,139.82,44.2,160.01,-115.81
2638,SMTX,2.78,2.72,1.37,5.88,49.72,165.54,-115.82
2445,FOLD,9.45,9.19,6.63,19.86,27.85,143.97,-116.11
1518,GDOT,25.02,25.5,16.98,55.22,33.41,149.97,-116.56
2891,ENDP,4.45,4.21,2.28,9.11,45.8,162.37,-116.57
944,SHYF,16.85,15.91,9.41,34.5,40.87,157.67,-116.81
1812,CRNT,2.3,2.33,0.99,5.07,57.46,175.32,-117.86
504,CYTK,11.07,10.89,8.75,23.75,19.64,137.76,-118.12
2692,IMVT,10.17,10.93,8.36,23.84,23.51,141.63,-118.12
1279,DVAX,5.09,5.12,2.27,11.18,55.7,173.88,-118.18
2356,MXC,4.04,4.12,1.75,9.0,57.57,175.8,-118.23
582,TPB,26.06,25.54,14.85,55.74,41.85,160.11,-118.25
491,ATRC,27.37,27.73,24.49,60.54,11.69,129.99,-118.3
2842,VRTS,115.97,112.48,57.32,245.78,49.04,167.56,-118.52
1742,GMDA,4.8,4.62,2.79,10.13,39.62,158.85,-119.24
3256,RYAM,4.09,4.09,0.97,8.97,76.27,195.67,-119.4
403,BLD,101.74,101.63,59.12,223.4,41.83,161.65,-119.82
3041,AAPL,62.26,62.14,56.09,136.91,9.74,130.05,-120.31
3135,BLIN,1.65,1.71,0.63,3.77,63.18,183.5,-120.32
1561,CLW,20.02,19.51,13.5,42.99,30.81,151.14,-120.33
2687,ORGO,6.5,6.21,2.86,13.73,53.96,175.0,-121.04
1738,ALRM,46.49,45.82,34.29,101.35,25.16,146.36,-121.2
208,CORT,13.8,13.8,10.11,30.56,26.75,148.18,-121.43
3111,FND,47.65,47.5,27.04,105.29,43.08,164.73,-121.66
1273,AKTS,7.88,7.84,4.15,17.38,47.04,168.85,-121.81
1625,AVAV,60.42,59.53,46.72,132.08,21.52,143.38,-121.86
1066,DXCM,160.37,181.66,191.16,403.3,-5.23,116.78,-122.01
1258,PRTK,3.67,3.74,2.67,8.31,28.64,150.75,-122.11
800,SONO,13.92,14.12,6.97,31.36,50.63,172.75,-122.12
2449,EXK,2.34,2.34,1.1,5.21,53.07,175.34,-122.27
2040,DGLY,1.21,1.23,0.65,2.74,47.25,169.63,-122.38
2643,INSM,19.07,19.91,13.63,44.3,31.54,154.05,-122.51
1265,CTLT,50.72,51.0,36.95,113.5,27.55,150.09,-122.54
2319,EIGI,4.12,4.26,1.49,9.49,65.04,187.73,-122.69
1315,GH,73.66,72.78,59.04,162.08,18.88,141.58,-122.7
2166,MRTX,93.44,94.27,69.78,210.15,25.98,148.91,-122.93
974,CEVA,27.79,28.26,21.05,63.04,25.53,148.56,-123.03
881,GTIM,1.69,1.69,0.45,3.77,73.37,196.49,-123.12
604,NOW,264.05,263.08,249.57,587.91,5.14,128.61,-123.47
2435,GLOB,96.65,97.67,72.65,218.34,25.62,149.16,-123.54
65,HOV,21.85,21.62,5.72,48.5,73.54,197.91,-124.37
233,PULM,0.82,0.82,0.92,1.84,-12.25,112.74,-124.99
2497,SIVB,227.28,223.86,130.98,504.16,41.49,166.71,-125.22
1115,CLF,7.53,7.69,3.07,17.33,60.06,185.52,-125.46
1745,PRLB,100.02,100.19,64.61,226.57,35.51,161.65,-126.13
3086,MBUU,33.72,34.79,18.73,78.68,46.17,172.3,-126.13
1777,SSTI,23.34,23.21,20.7,52.53,10.83,137.11,-126.28
1632,IRDM,24.14,23.91,17.91,54.37,25.09,152.49,-127.4
1181,LSCC,19.31,19.34,14.02,44.1,27.51,155.53,-128.02
586,ODP,20.8,20.8,14.0,47.5,32.71,161.02,-128.31
662,KURA,15.01,15.07,6.45,34.4,57.19,185.51,-128.32
428,NVCR,79.29,80.47,57.05,183.96,29.1,157.72,-128.61
2325,EBS,54.04,54.0,49.34,123.45,8.63,137.24,-128.62
1817,EFOI,2.2,2.23,1.4,5.09,37.09,165.82,-128.73
183,NVMI,34.63,34.13,26.82,78.13,21.42,150.34,-128.92
552,GILT,8.14,8.07,4.86,18.49,39.79,168.86,-129.07
1736,WIX,122.07,123.19,81.5,282.21,33.84,162.92,-129.08
2591,OTIC,2.29,2.4,1.58,5.49,34.04,163.24,-129.2
2856,NKLA,10.25,10.25,10.3,23.5,-0.46,128.74,-129.2
279,SSSS,6.65,6.52,3.61,14.94,44.59,173.9,-129.31
124,UI,127.84,150.87,113.45,346.64,24.8,154.56,-129.76
1809,ATOS,1.68,1.68,0.79,3.86,52.94,182.89,-129.96
2223,FSM,3.23,3.35,1.8,7.74,46.29,177.24,-130.95
843,AIRG,10.69,10.82,5.96,25.0,44.94,175.91,-130.97
1522,TWOU,19.67,20.12,12.51,46.47,37.82,168.79,-130.97
498,TFII,32.12,31.62,17.08,73.22,45.99,177.53,-131.54
2009,MPWR,158.46,159.18,135.22,368.62,15.05,146.62,-131.57
1579,RGLS,0.7,0.71,0.44,1.65,38.17,170.03,-131.86
1843,LMFA,0.86,0.86,0.42,2.0,50.92,183.51,-132.58
1449,FBIO,1.74,1.72,1.14,4.02,33.82,167.19,-133.37
3072,SMG,101.96,102.55,77.61,239.52,24.32,157.88,-133.56
1420,SESN,1.14,1.14,0.39,2.66,65.36,199.21,-133.84
1723,GOGO,5.86,5.83,1.4,13.65,75.97,210.24,-134.26
2897,IDRA,2.52,2.34,1.06,5.5,54.78,189.39,-134.61
1775,CNET,1.25,1.27,0.56,2.97,55.76,190.38,-134.62
936,CROX,34.22,33.13,10.77,77.81,67.49,202.36,-134.86
2112,TREX,44.05,44.02,31.53,103.44,28.38,163.34,-134.96
2564,IRBT,50.63,52.95,33.91,124.67,35.96,171.4,-135.43
2208,IESC,20.42,21.29,14.01,50.23,34.2,170.11,-135.92
278,BB,5.53,5.83,2.9,13.76,50.22,186.43,-136.22
1708,ARLO,3.41,3.47,1.5,8.2,56.78,193.07,-136.3
2665,IOVA,21.2,22.2,19.54,52.59,11.99,148.87,-136.88
619,LOB,18.43,18.5,8.08,43.82,56.32,193.22,-136.9
3034,BALY,23.74,23.86,7.65,56.56,67.94,204.95,-137.01
304,VLDR,10.1,10.1,10.04,23.96,0.56,137.87,-137.31
1868,FRTA,8.41,9.1,3.55,21.64,60.99,198.76,-137.77
295,TTCF,10.15,10.16,10.05,24.2,1.11,139.23,-138.12
976,PAVM,0.93,0.94,1.15,2.24,-22.29,115.91,-138.2
2212,EDUC,6.35,6.39,3.43,15.29,46.33,185.59,-139.26
2662,RRC,4.1,4.13,1.94,9.89,53.06,192.34,-139.28
1878,NEO,23.21,23.41,20.5,56.04,12.44,151.79,-139.35
667,IDT,7.22,7.96,4.93,19.05,38.04,177.46,-139.42
2649,SPOT,139.06,134.87,117.64,323.79,12.77,152.85,-140.08
2976,LE,11.78,12.82,4.16,30.8,67.54,207.84,-140.29
3326,PLMR,44.84,44.24,41.96,106.38,5.16,145.61,-140.46
2269,ANGI,7.57,7.51,4.41,18.07,41.29,181.85,-140.55
1384,AVLR,72.98,73.39,57.89,176.6,21.12,161.75,-140.63
982,IRIX,2.1,2.11,1.4,5.09,33.79,174.52,-140.74
1528,ALB,67.13,66.88,50.9,161.56,23.89,165.46,-141.57
2771,AP,3.7,3.59,1.94,8.68,45.95,187.79,-141.85
311,MEIP,1.83,1.86,0.75,4.5,59.68,201.59,-141.9
1064,PLX,2.3,2.41,2.1,5.82,12.7,154.64,-141.94
210,MORF,15.88,16.5,10.84,39.93,34.3,176.32,-142.02
2123,FIZZ,46.88,47.19,37.21,114.47,21.16,163.71,-142.55
802,GNSS,3.35,3.35,2.1,8.12,37.26,179.87,-142.61
2042,HDSN,0.66,0.67,0.58,1.64,14.04,157.11,-143.07
3261,KALA,3.95,3.94,3.83,9.58,2.81,145.91,-143.1
1488,YETI,30.71,31.0,15.58,75.62,49.74,193.67,-143.92
1995,RICK,19.12,18.99,7.23,46.33,61.93,205.88,-143.95
3162,RADA,5.18,5.19,2.2,12.67,57.61,201.75,-144.15
470,GTLS,59.15,60.19,16.47,147.1,72.64,217.03,-144.4
2357,LXRX,3.55,3.55,1.05,8.69,70.46,214.93,-144.47
1457,MTCH,64.15,64.99,37.34,159.0,42.55,187.21,-144.66
3042,STNE,35.64,36.05,17.82,88.58,50.57,196.26,-145.69
765,XBIO,1.31,1.32,0.49,3.24,62.83,208.61,-145.79
1724,UCTT,20.78,19.0,12.44,46.72,34.53,180.4,-145.86
2873,MOGO,2.94,2.95,0.56,7.25,81.01,226.91,-145.91
106,TVTX,12.4,12.62,9.93,31.05,21.34,167.3,-145.96
2559,ADXS,0.34,0.43,0.28,1.05,33.42,179.57,-146.15
2191,HSKA,81.02,82.82,52.17,203.91,37.01,183.21,-146.2
3197,LIVX,1.81,1.83,1.08,4.5,40.89,187.18,-146.29
903,EQ,3.68,3.77,2.3,9.33,39.06,186.27,-147.22
2829,WK,42.34,42.77,24.82,105.88,41.97,189.51,-147.54
2425,MTA,4.12,4.27,3.51,10.56,17.72,165.27,-147.56
1270,OKTA,114.57,113.52,96.08,281.15,15.36,163.03,-147.66
1317,PFSW,3.25,3.18,1.66,7.89,47.81,195.87,-148.06
453,FLWS,14.01,13.83,11.17,34.32,19.23,167.4,-148.17
1502,EVH,7.71,8.0,3.64,19.87,54.49,202.9,-148.4
23,UTZ,10.22,10.23,9.91,25.46,3.15,151.97,-148.82
513,RIGL,2.05,1.98,1.27,4.93,35.89,184.77,-148.89
2386,CBB,5.59,6.14,10.38,15.29,-69.03,79.96,-148.99
2150,IMGN,3.22,3.31,2.12,8.26,36.04,185.24,-149.19
1998,MRNS,5.52,5.82,4.76,14.5,18.16,167.46,-149.3
105,STON,1.13,1.19,0.5,2.97,58.01,207.44,-149.43
1818,HTBX,3.29,3.35,1.47,8.37,56.15,205.81,-149.66
1555,SIG,16.81,17.3,5.84,43.33,66.24,216.75,-150.52
1664,SYNA,42.67,49.34,47.56,123.79,3.61,154.5,-150.89
1075,HIBB,23.86,23.97,7.94,60.23,66.87,218.15,-151.28
2875,CTSO,4.52,4.54,3.77,11.45,17.0,169.07,-152.07
2876,BLFS,16.53,17.01,8.36,42.94,50.85,203.31,-152.46
938,IPHI,68.14,67.07,58.59,169.33,12.64,165.12,-152.49
254,SMTS,1.38,1.35,0.65,3.42,51.77,205.15,-153.38
2327,RCM,11.28,11.2,7.57,28.39,32.4,185.93,-153.53
859,COUP,142.78,141.81,109.57,359.65,22.74,176.34,-153.61
2618,CREG,3.4,3.36,1.9,8.53,43.45,197.32,-153.87
628,ONVO,6.0,7.25,4.2,18.44,42.1,196.3,-154.2
2661,IDN,5.36,5.9,2.11,15.01,64.26,218.5,-154.24
2524,ICAD,7.05,7.09,6.63,18.05,6.54,160.99,-154.45
3011,ATEC,6.51,6.18,2.26,15.73,63.41,218.09,-154.68
3271,OSS,2.39,2.37,1.0,6.06,57.78,213.65,-155.87
2283,COOP,12.39,11.79,5.41,30.2,54.13,210.18,-156.05
979,DT,21.25,21.85,19.37,56.11,11.36,168.12,-156.76
3066,HZN,3.79,3.81,1.22,9.78,67.96,224.8,-156.84
2480,RAD,8.81,9.32,9.14,23.97,1.93,159.12,-157.19
749,IRTC,69.47,69.96,57.79,179.97,17.39,174.65,-157.25
1904,EMX,1.39,1.42,1.24,3.65,12.6,169.86,-157.26
3311,MTSL,1.14,1.14,0.8,2.94,29.98,187.29,-157.31
2051,TWI,2.91,2.95,1.1,7.6,62.73,220.22,-157.49
2599,MHH,7.22,7.55,7.61,19.45,-0.81,156.84,-157.65
2787,SLP,34.32,34.1,26.79,88.04,21.45,179.59,-158.14
1408,AMD,33.93,35.41,38.71,91.47,-9.32,149.0,-158.32
2079,ALGN,256.12,233.14,137.72,602.44,40.93,199.33,-158.4
1821,BMRA,3.03,3.02,2.37,7.8,21.44,179.98,-158.54
2261,SNBR,47.97,46.21,15.55,119.54,66.35,225.05,-158.7
2308,BIG,22.24,23.19,10.64,60.02,54.13,212.9,-158.78
3141,OGEN,0.51,0.5,0.39,1.3,22.29,181.32,-159.02
2694,LAD,148.86,145.77,63.38,378.05,56.52,215.87,-159.34
2857,TRQ,4.6,5.05,3.2,13.16,36.69,197.07,-160.38
3060,THM,0.53,0.53,0.35,1.39,34.37,195.01,-160.64
1034,RNG,165.48,156.88,138.96,409.24,11.42,172.29,-160.87
2792,CREE,47.42,47.13,29.15,123.02,38.15,199.16,-161.0
653,OBLN,1.81,1.85,0.65,4.83,64.81,226.27,-161.46
333,MED,101.25,98.64,51.98,257.95,47.3,208.81,-161.5
289,RGEN,82.24,83.7,84.96,219.14,-1.5,160.3,-161.8
1087,SSYS,20.49,20.76,12.07,54.37,41.86,203.75,-161.89
168,KNSA,8.72,8.79,11.0,23.03,-25.14,136.86,-162.0
251,MYOV,6.1,9.27,6.55,24.3,29.35,191.45,-162.1
192,DTEA,1.68,1.69,0.38,4.43,77.2,239.53,-162.33
2361,ACTG,2.69,2.74,2.01,7.18,26.54,188.95,-162.42
924,FRG,11.95,13.96,6.47,36.7,53.67,216.49,-162.82
738,VRNS,71.47,69.55,51.19,183.18,26.39,189.79,-163.4
37,BBIO,26.75,27.44,16.11,72.35,41.29,204.95,-163.66
1563,ESTA,20.74,21.62,7.56,57.02,65.04,228.72,-163.68
56,JNCE,3.84,5.0,2.91,13.18,41.78,205.49,-163.71
2230,GNMK,5.62,5.63,3.49,14.86,37.97,202.08,-164.11
545,LQDT,6.62,6.71,3.06,17.75,54.42,218.8,-164.37
482,IIVI,32.8,33.51,21.15,88.73,36.89,201.64,-164.75
1554,DLHC,4.21,4.22,3.11,11.18,26.35,191.1,-164.75
601,ONCY,0.9,1.05,0.98,2.8,6.98,172.75,-165.77
350,SYN,0.42,0.44,0.27,1.17,38.67,204.44,-165.77
1368,RH,182.11,187.84,80.43,500.01,57.18,223.38,-166.2
2849,ECOM,9.2,9.2,4.71,24.55,48.82,215.59,-166.77
285,VICR,36.38,36.66,32.84,97.8,10.42,177.19,-166.77
851,UIS,10.26,9.51,8.59,25.4,9.66,176.79,-167.13
3,HUBS,155.63,156.79,104.71,418.99,33.22,200.45,-167.23
3343,SRAX,1.78,1.94,1.6,5.18,17.43,184.75,-167.32
657,SPWH,6.81,6.55,4.3,17.52,34.37,201.77,-167.39
2830,ASM,0.55,0.56,0.28,1.49,49.61,217.76,-168.16
1340,LOGI,41.73,42.36,33.89,113.82,20.0,188.68,-168.68
1778,STRO,10.46,10.21,6.19,27.47,39.38,208.39,-169.0
1209,PYPL,104.55,104.68,85.26,282.17,18.55,188.11,-169.56
3098,FLL,2.61,2.7,0.53,7.3,80.4,250.3,-169.9
518,INFU,7.04,6.88,5.7,18.61,17.14,187.68,-170.55
2088,BDR,0.68,0.68,0.47,1.85,31.14,202.17,-171.03
1732,CAAS,2.08,2.5,1.54,6.78,38.38,209.68,-171.3
3139,HIHO,1.7,1.7,1.65,4.62,2.99,174.62,-171.63
3281,AOSL,12.73,12.66,5.88,34.43,53.57,225.44,-171.87
2161,SAIL,21.99,21.73,12.78,59.09,41.19,213.12,-171.94
928,CLFD,12.42,12.68,9.03,34.57,28.81,201.34,-172.53
1906,MTBC,4.0,4.02,3.89,11.0,3.19,176.95,-173.77
2648,MTSI,23.07,23.47,16.13,64.62,31.28,206.6,-175.32
2520,WMS,36.78,35.88,23.59,99.0,34.25,210.19,-175.95
600,SNDX,7.27,7.67,6.65,21.18,13.27,189.49,-176.22
3282,TA,11.08,11.81,5.72,32.62,51.56,227.8,-176.25
2947,GHSI,0.26,0.35,0.17,0.98,52.82,229.1,-176.27
299,RIDE,9.91,9.91,9.5,27.4,4.17,180.57,-176.41
2438,HL,2.23,2.34,1.61,6.48,31.11,208.39,-177.29
2937,VTOL,10.05,10.04,3.62,27.86,63.94,241.44,-177.5
2452,CAMT,10.25,10.26,6.48,28.52,36.82,214.9,-178.08
3194,COHU,16.7,17.02,9.8,47.42,42.44,220.97,-178.53
1306,ZVO,2.08,2.06,1.11,5.74,45.99,225.27,-179.28
273,EDIT,24.19,24.92,14.88,69.75,40.29,220.16,-179.87
2114,IDYA,7.5,7.48,3.03,20.95,59.5,239.55,-180.05
3099,CGEN,5.01,4.91,5.79,13.77,-17.89,162.47,-180.36
3015,HZO,16.2,16.02,7.87,45.03,50.86,232.01,-181.15
324,EVOK,0.95,1.13,0.82,3.2,27.74,209.74,-182.0
2634,LB,17.95,17.97,9.17,50.78,48.97,231.57,-182.6
757,XPL,0.29,0.29,0.15,0.81,47.6,230.58,-182.98
390,PHR,27.15,27.31,16.59,77.29,39.25,222.26,-183.0
314,UUUU,1.98,1.97,0.85,5.6,56.9,240.84,-183.94
811,ARPO,0.57,0.59,0.45,1.69,23.9,209.69,-185.79
2369,CYH,3.4,3.45,2.41,9.89,30.16,216.77,-186.62
1272,GLG,0.6,0.85,1.28,2.44,-50.59,136.47,-187.06
1461,NVDA,204.19,201.18,196.4,577.55,2.38,189.45,-187.08
1772,BASI,4.2,4.24,3.19,12.16,24.69,211.77,-187.09
2371,KDNY,5.57,5.58,5.75,16.04,-2.97,184.28,-187.26
2631,AR,2.73,2.8,0.67,8.08,76.1,264.32,-188.22
742,EVOL,0.94,0.99,0.6,2.85,39.28,227.71,-188.43
61,W,93.14,100.24,23.52,289.48,76.54,265.32,-188.78
44,XLRN,44.37,45.2,50.95,130.62,-12.72,176.26,-188.98
2153,AXON,63.54,63.1,52.61,182.39,16.63,205.66,-189.03
865,ORMP,3.16,3.61,2.48,10.43,31.25,220.39,-189.14
2117,FIVN,60.36,60.33,56.45,174.72,6.44,196.03,-189.59
2426,LTHM,7.36,7.48,4.19,21.8,44.01,235.32,-191.31
1292,ARVN,24.81,28.22,20.19,82.55,28.47,220.95,-192.48
433,LINC,2.13,2.09,1.77,6.11,15.22,207.89,-192.67
1074,CHGG,34.42,34.74,27.71,102.0,20.24,213.85,-193.61
2365,HALO,16.49,17.03,13.9,50.4,18.39,214.29,-195.9
1235,VCEL,16.28,16.77,7.25,49.66,56.78,252.85,-196.07
2375,HZNP,29.18,29.86,24.87,88.46,16.7,212.98,-196.27
3288,BL,49.82,49.85,42.38,148.1,14.99,212.07,-197.08
2656,ABUS,1.53,1.63,0.91,4.84,44.14,241.26,-197.13
346,FCX,10.52,10.77,5.31,32.12,50.71,248.85,-198.13
2532,MODV,59.51,60.53,46.57,180.56,23.06,221.37,-198.31
2440,HOME,8.69,8.24,1.42,24.62,82.77,281.56,-198.79
2264,PAR,25.5,26.6,10.72,79.59,59.7,258.88,-199.17
2705,SELB,1.58,1.67,1.5,5.0,10.15,209.65,-199.5
19,VCYT,25.44,25.76,16.13,77.27,37.38,237.36,-199.98
2290,DXYN,1.38,1.42,0.59,4.27,58.54,258.6,-200.06
627,TPTX,44.97,46.57,32.02,140.01,31.25,231.87,-200.63
197,FLNT,2.5,2.39,1.09,7.19,54.42,255.07,-200.64
3263,RESN,2.32,2.49,1.01,7.5,59.45,260.56,-201.11
218,DARE,0.81,0.81,0.79,2.45,2.61,204.25,-201.64
2434,DPW,1.37,1.65,0.63,4.97,61.71,263.8,-202.1
522,JOE,18.12,18.29,15.87,55.3,13.22,215.61,-202.39
1057,GSAT,0.39,0.41,0.26,1.23,36.02,238.71,-202.69
2671,CVET,13.03,12.37,5.64,37.45,54.39,257.23,-202.84
2907,NXE,1.3,1.29,0.55,3.91,57.69,261.21,-203.52
2619,VIVO,9.53,9.46,5.57,28.77,41.13,245.19,-204.06
321,REPL,14.01,14.04,8.9,42.92,36.61,242.32,-205.71
528,SAM,376.91,376.2,306.3,1151.38,18.58,224.64,-206.05
994,CLSD,1.01,1.25,1.32,3.82,-5.86,200.49,-206.35
1304,CVM,7.76,7.96,7.54,24.43,5.33,212.08,-206.75
2969,KRNT,32.68,32.64,23.05,100.13,29.38,236.14,-206.76
1907,PLSE,14.31,14.4,5.23,44.27,63.68,271.08,-207.4
872,SWBI,5.52,5.79,4.57,17.9,21.01,230.18,-209.17
576,GNRC,92.67,90.16,79.01,279.0,12.37,221.81,-209.45
2276,NFE,16.45,16.69,8.02,51.73,51.95,261.88,-209.93
1328,NLTX,3.09,4.63,6.12,14.38,-32.13,178.33,-210.45
3147,CARV,3.0,2.93,1.37,9.13,53.26,264.73,-211.47
1655,USIO,1.99,1.99,0.85,6.19,57.19,268.98,-211.79
78,MDB,131.01,131.65,98.97,410.78,24.82,236.85,-212.03
1333,PACK,6.16,6.4,5.94,20.0,7.16,219.76,-212.6
1626,NUAN,16.23,16.14,14.18,50.51,12.15,225.08,-212.94
2992,AZRE,12.5,12.33,11.81,38.6,4.25,217.21,-212.96
1712,CSIQ,18.53,18.98,13.24,59.5,30.23,243.79,-213.56
